Observation,Data_Marking,Statistical_Unit_Eng,Statistical_Unit_Cym,Measure_Type_Eng,Measure_Type_Cym,Observation_Type,Empty,Obs_Type_Value,Unit_Multiplier,Unit_Of_Measure_Eng,Unit_Of_Measure_Cym,Confidentuality,Empty1,Geographic_Area,Empty2,Empty3,Time_Dim_Item_ID,Time_Dim_Item_Label_Eng,Time_Dim_Item_Label_Cym,Time_Type,Empty4,Statistical_Population_ID,Statistical_Population_Label_Eng,Statistical_Population_Label_Cym,CDID,CDIDDescrip,Empty5,Empty6,Empty7,Empty8,Empty9,Empty10,Empty11,Empty12,Dim_ID_1,dimension_Label_Eng_1,dimension_Label_Cym_1,Dim_Item_ID_1,dimension_Item_Label_Eng_1,dimension_Item_Label_Cym_1,Is_Total_1,Is_Sub_Total_1,Dim_ID_2,dimension_Label_Eng_2,dimension_Label_Cym_2,Dim_Item_ID_2,dimension_Item_Label_Eng_2,dimension_Item_Label_Cym_2,Is_Total_2,Is_Sub_Total_2
10215163,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,17,17 - Manufacture of paper and paper products,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
713967,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,17,17 - Manufacture of paper and paper products,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
23376,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,17,17 - Manufacture of paper and paper products,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
,S,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,17,17 - Manufacture of paper and paper products,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
158760,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,17,17 - Manufacture of paper and paper products,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
,S,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,17,17 - Manufacture of paper and paper products,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
11281602,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,17,17 - Manufacture of paper and paper products,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
0,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1711,1711 - Manufacture of pulp,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
,S,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1711,1711 - Manufacture of pulp,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
,S,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1711,1711 - Manufacture of pulp,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
0,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1711,1711 - Manufacture of pulp,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
0,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1711,1711 - Manufacture of pulp,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
0,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1711,1711 - Manufacture of pulp,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
0,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1711,1711 - Manufacture of pulp,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
,S,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1711,1711 - Manufacture of pulp,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
0,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1711,1711 - Manufacture of pulp,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
1728245,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1712,1712 - Manufacture of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
629161,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1712,1712 - Manufacture of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
2357407,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1712,1712 - Manufacture of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
32215,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1712,1712 - Manufacture of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
10043,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1712,1712 - Manufacture of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
2995,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1712,1712 - Manufacture of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
116694,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1712,1712 - Manufacture of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
154673,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1712,1712 - Manufacture of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
2674027,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1712,1712 - Manufacture of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
3972999,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1721,1721 - Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
677,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1721,1721 - Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
3973676,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1721,1721 - Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
131561,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1721,1721 - Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
12018,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1721,1721 - Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
29642,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1721,1721 - Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
21974,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1721,1721 - Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
188190,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1721,1721 - Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
4357062,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1721,1721 - Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
2052845,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1722,1722 - Manufacture of household and sanitary goods and of toilet requisites,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
,S,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1722,1722 - Manufacture of household and sanitary goods and of toilet requisites,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
,S,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1722,1722 - Manufacture of household and sanitary goods and of toilet requisites,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
428126,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1722,1722 - Manufacture of household and sanitary goods and of toilet requisites,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
0,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1722,1722 - Manufacture of household and sanitary goods and of toilet requisites,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
,S,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1722,1722 - Manufacture of household and sanitary goods and of toilet requisites,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
3297,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1722,1722 - Manufacture of household and sanitary goods and of toilet requisites,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
-81812,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1722,1722 - Manufacture of household and sanitary goods and of toilet requisites,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
2505122,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1722,1722 - Manufacture of household and sanitary goods and of toilet requisites,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
419916,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1723,1723 - Manufacture of paper stationery,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
35929,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1723,1723 - Manufacture of paper stationery,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
455846,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1723,1723 - Manufacture of paper stationery,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
26232,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1723,1723 - Manufacture of paper stationery,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
836,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1723,1723 - Manufacture of paper stationery,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
1994,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1723,1723 - Manufacture of paper stationery,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
6294,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1723,1723 - Manufacture of paper stationery,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
-24567,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1723,1723 - Manufacture of paper stationery,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
466636,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1723,1723 - Manufacture of paper stationery,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
121682,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1724,1724 - Manufacture of wallpaper,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
10,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1724,1724 - Manufacture of wallpaper,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
121692,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1724,1724 - Manufacture of wallpaper,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
61443,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1724,1724 - Manufacture of wallpaper,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
0,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1724,1724 - Manufacture of wallpaper,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
7,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1724,1724 - Manufacture of wallpaper,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
1088,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1724,1724 - Manufacture of wallpaper,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
8574,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1724,1724 - Manufacture of wallpaper,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
192804,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1724,1724 - Manufacture of wallpaper,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
1116543,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1729,1729 - Manufacture of other articles of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
36806,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1729,1729 - Manufacture of other articles of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
1153349,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1729,1729 - Manufacture of other articles of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
34390,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1729,1729 - Manufacture of other articles of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
479,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1729,1729 - Manufacture of other articles of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
69,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1729,1729 - Manufacture of other articles of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
9412,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1729,1729 - Manufacture of other articles of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
-111748,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1729,1729 - Manufacture of other articles of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
1085951,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1729,1729 - Manufacture of other articles of paper and paperboard,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
8230059,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,18,18 - Printing and reproduction of recorded media,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
,S,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,18,18 - Printing and reproduction of recorded media,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
,S,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,18,18 - Printing and reproduction of recorded media,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
,S,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,18,18 - Printing and reproduction of recorded media,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
104364,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,18,18 - Printing and reproduction of recorded media,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
30209,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,18,18 - Printing and reproduction of recorded media,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
445164,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,18,18 - Printing and reproduction of recorded media,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
2754663,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,18,18 - Printing and reproduction of recorded media,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
11984393,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,18,18 - Printing and reproduction of recorded media,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
137550,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1811,1811 - Printing of newspapers,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
,S,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1811,1811 - Printing of newspapers,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
,S,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1811,1811 - Printing of newspapers,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
0,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1811,1811 - Printing of newspapers,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
0,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1811,1811 - Printing of newspapers,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
351,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1811,1811 - Printing of newspapers,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
,S,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1811,1811 - Printing of newspapers,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
-80417,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1811,1811 - Printing of newspapers,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
58320,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1811,1811 - Printing of newspapers,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
7392831,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1812,1812 - Other printing,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
75412,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1812,1812 - Other printing,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
7468244,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1812,1812 - Other printing,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
326345,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1812,1812 - Other printing,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
72277,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1812,1812 - Other printing,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
29188,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1812,1812 - Other printing,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
386744,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1812,1812 - Other printing,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
2382185,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1812,1812 - Other printing,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
10664982,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1812,1812 - Other printing,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
388383,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1813,1813 - Pre-press and pre-media services,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
3497,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1813,1813 - Pre-press and pre-media services,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
391879,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1813,1813 - Pre-press and pre-media services,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
9157,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1813,1813 - Pre-press and pre-media services,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
31535,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1813,1813 - Pre-press and pre-media services,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
253,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1813,1813 - Pre-press and pre-media services,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
36097,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1813,1813 - Pre-press and pre-media services,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
310641,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1813,1813 - Pre-press and pre-media services,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
779564,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1813,1813 - Pre-press and pre-media services,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
216214,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1814,1814 - Binding and related services,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
204,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1814,1814 - Binding and related services,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
216418,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1814,1814 - Binding and related services,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
1876,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1814,1814 - Binding and related services,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
552,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1814,1814 - Binding and related services,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
417,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1814,1814 - Binding and related services,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
1394,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1814,1814 - Binding and related services,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
-16985,,,,,,,,,,,,,,,,,2014,2014,,Year,,,,,,,,,,,,,,,NACE,NACE,,1814,1814 - Binding and related services,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
